,id,goal
3475,830f1155-da3f-42ca-9a10-8cb040d10bbc,No
857,50b6fff7-767d-4b3d-8f3d-fc5bfa612013,Yes
84,bdea3468-40d7-4420-b276-5ef7ba87fa44,No
2137,ef549141-4861-4644-88b6-50f753184734,No
1310,a47907f0-1e7d-4e1e-91f8-2d18636f9875,No
1903,308547b3-da0a-49ea-8b23-f2abaf805db1,No
2198,4f8dd489-4b71-4f4f-a5cd-f60018b1ef7b,No
2919,a24cd7d6-9812-423c-9073-6972f4538bf5,No
2207,165cf60d-e205-4b6b-9c88-6a1c84b15da3,Yes
183,6ea43549-e0c1-40aa-86f2-4ec761b4a955,No
1113,dbe5995d-83ad-480c-8677-70d48182bcff,No
1717,4519b6f0-16e7-4105-baf0-031a260a9178,No
1722,3153c02e-2471-4144-ad6f-67459fecc1a3,No
3106,1349c636-c64c-4c07-acea-81282b31fe24,No
441,39dabff0-84ee-495d-a6d1-d46c70e77471,No
765,3ad4f88c-425e-4823-abc7-d5fb2c94c826,No
3038,b5d2c65a-7308-46cc-ae09-561a906fd64d,No
1138,1d09b363-406b-4aab-b111-85095e1e6160,No
2514,c28f389d-842b-4626-a126-21d43e6bdd36,No
2068,6297c181-1f32-4ae0-a372-464c21e20bad,No
2665,97901c3f-d504-41f8-b383-74ce51642f64,No
3207,6a121bb4-2d05-4220-a763-8363b9169dee,No
3351,cd528626-2a86-4ca5-b953-65bf8b90352b,No
2181,aaee34a3-dce7-44f0-881b-bef840212e97,No
2184,fcb6031d-b0f0-419a-9d93-d02d3b165c32,No
2399,5087fba3-329a-4d38-9473-19df05d618c1,No
2690,54646bdd-a103-4d15-8238-a0d92b5a53ed,No
1340,0dac2f4d-d8ce-45f9-82b2-b2fbde7fa94a,No
2487,72617159-2676-4721-8765-e6508ad5d6de,No
3171,1b540bbd-72ad-45f1-a67c-3fa384a2bdba,No
3724,5dfe3730-0b81-43c2-b91a-976659112a2c,No
435,7a1199ea-69a4-4c8e-a149-a16a15e60179,No
2374,6b5d55da-81ed-45a4-8ca5-b97e1ad0edf9,No
960,2c09d775-6388-4a6b-b922-61821cb283a7,No
3336,30096480-4544-4ef5-a7e3-ac42e2298f5f,Yes
104,b9d68130-0203-48e3-b58e-20a0abd185ff,No
1504,cb16201b-e8fc-45b9-b818-ef13a7b04a69,No
3183,b949e644-760a-4237-a4f3-6b8fcfb95254,No
848,a84694bf-68c9-4b7e-b702-1bcc3fb18b50,No
1714,8b408234-12be-49b3-85db-f7fdcdac7fd0,No
970,24bf2fee-3207-459d-a04f-bdde52a63a12,No
1030,18d4555a-b55d-4938-8c94-244a51fece52,No
1997,3e4102a7-8267-4116-99d4-3a44ca667a79,No
149,7673d777-27ed-460c-a868-5ede23b693d4,Yes
216,eee0db71-1c6c-4686-9b3e-d8798015c056,No
1616,5166b570-8018-447d-97d8-eb9d5b2bac80,No
2596,de32b1d0-a9a2-4023-9d4d-36271e3e5103,No
420,d7183507-c4c5-42b6-8ad3-41cacc1d3ef5,No
1250,b70d2b52-e3fa-4e58-9c22-1376a92fba9d,No
1340,fdddb91d-91ab-402a-bb72-e3448ac0462a,No
993,399cc510-e40a-4db5-a080-b45897f66402,No
1025,e152c030-90a3-425b-8dbf-5ad9717171d4,No
582,0d3e6d7e-2ee4-42ad-8932-be5165abfab7,No
706,04208d3f-74be-4d00-a0a2-9ea84f4c9f80,No
1731,2a600009-89f3-4cf1-9ae5-40b201d43cc0,No
2563,01da81c5-d565-4c60-8eeb-8736d12ef601,No
661,2fbd2058-3963-48c2-91ce-15aea79fc5e4,No
2437,a079045e-776a-4661-9e4e-7fa50daf655e,No
124,b9dfdea1-59d1-4086-87ba-1d57723b4c70,No
2538,ef920228-3215-4452-bea1-9528092d202c,No
389,ff9e0d67-3d70-47e7-a719-380fc4224dc5,No
2189,017dc023-3a2e-4330-b3ce-515436fc1a89,No
2755,08646d9a-af7b-43a7-9f62-5de425dd1fd6,No
3434,a394475b-d872-489d-b798-4cb887bf8380,No
3524,966426d7-8320-4986-a015-55704d8ec026,No
762,d36d28d3-be36-46b1-bf09-9d3e8b20f3ee,No
1045,897fce1e-00c2-4316-bf86-2ca40d78213e,No
1522,e8be723d-1aba-48b9-89e9-9d2531913ae7,No
2008,f05b6edb-4ca7-4cfa-842e-77754f338b1c,No
2021,d34bf01b-114a-4cc1-aa40-aef5fe60a392,No
2200,ebda04cb-5e23-4854-9ea3-067adf0beefb,No
2717,214271bb-9b31-4985-8979-4746e5dee9fd,No
2723,a8067e13-b1ae-42cf-88a7-ad5f781aaaf3,No
2731,b9024265-7499-4cb0-9e3f-2ba196c09be1,No
2855,af03f0aa-6b13-49e6-9e02-8ca9a0498761,No
3629,f16d7b24-5b85-4e48-af7a-94c8c6b19934,No
2973,ae8f646c-1e50-46c4-943f-b33e145dc983,No
1752,85ab52be-02f3-4b18-9e33-6351b3a1c636,No
2686,498c35c5-4f3b-4dca-86ac-aab573c7247e,No
2722,907f3806-758a-4c48-aa5d-ca0f056ac666,No
2920,dddf3cc7-ca36-440f-85f6-b645bc552dd6,No
195,d7a527f0-5e0a-4ff5-83ff-347591d86273,No
1683,e71a9e67-7145-4841-9a17-6e1a7b93c91e,No
1706,258c811d-f2fe-4e73-8845-e28031885dda,No
1714,b2fb82f8-ae2d-4cdc-a256-a52029a1c603,No
1726,1c0af0d9-3002-45cf-a5ff-00025d3d2f1a,No
2090,45d8ce2a-d07d-4a93-8977-c0c6a32ef1c4,No
2375,230000e7-48bd-4084-acc5-782eb3cd8a41,No
3052,3e03eaeb-3444-47e1-95fd-9e2bd3d21398,No
223,4490e45e-9048-44f9-a648-859dc9318574,No
2416,9032364c-2a3c-495b-aad9-fa1dd517e72d,No
3551,ae76278e-6769-4d9d-ab3e-55d29685191b,No
797,8375dd37-36b6-48d3-8448-8c7451922028,No
2398,47554bde-0f82-45e1-8f4a-efe038f1797e,No
2407,86002220-9b70-4037-ad7c-272980f643d3,No
2628,e526ef0e-05b8-4d93-b032-0719ce696e88,No
2276,b5f29603-d4e5-4249-b89e-d033ff256c03,Yes
3242,f68f92e8-fd8a-4ef6-a286-3bdeb7b132d3,Yes
469,1d10d368-181a-46cc-8abe-76778ef7def8,No
625,a521628a-0e6d-4a62-97cb-f48902a45c82,No
1752,793fef5f-be98-41ad-9af7-7a5903641f08,No
1958,32eba353-bd18-48b5-87d8-e29817108f54,No
2077,70e88ec3-5c42-4bfb-8ff2-46f5b32d04f5,No
2080,89873cf6-e3ab-44c0-9353-53500b1d054b,No
3183,080085b0-5852-470e-87a8-dfe780e7f900,No
3479,bb0046b6-f402-4f48-8ed7-c87ae835c74b,No
393,bb8fbe70-6e6d-45fa-9f7c-3663fb8aad40,No
3076,d1873c3d-19f0-491b-b0c1-23c1361705c5,No
2018,c6b1980c-30c5-4dd7-80ee-84d0a0396aef,No
2022,75b4499a-1c33-4086-81cb-a8f6221365e7,No
2031,ef4d52da-ca09-4b7d-826c-102e0ae986b0,No
2038,155bb382-e483-4fef-9162-5a78f9fa9532,No
2803,d5d066f8-757d-4525-b769-f7cdc14c0016,No
2886,7a65b077-d3ad-4b96-98e2-e4bd5008694e,No
1151,a377e1dc-adb7-4bce-b317-54260a136aa0,No
1454,50d19e89-b105-40aa-ac3b-b8c0b0a14f7e,No
1954,8b4ce715-b1e8-4d97-bcf8-7e4abfcb50a8,No
2048,a337d989-289c-40b2-bcc0-eb541fe01903,No
2060,d2b4b92d-ed5a-4146-a178-932f0c8a84c0,No
3463,598da23c-3864-421f-adf4-14a26c246229,No
955,ed8bcb3e-db98-4394-8a45-c0815704f33c,No
987,877bc59c-1572-4b0d-9d49-e092bb8a27c3,No
990,22785ec6-11cb-4780-87fe-6cb38fec8334,No
667,779cc012-56ff-4527-88e2-16778faa4645,No
2305,2aaf8a25-ddc4-44b1-bc33-708f4eccb9e3,No
1170,329dba69-008d-485e-992a-a3085fab55d4,No
1182,64cd5eb2-1bdb-432a-975a-12677c119c98,No
1335,7e861c80-e62f-4a65-a47d-0f3e1ebac0db,No
3497,6fd5cf3c-60bd-489e-bc7d-aaa9618227f1,No
244,1a5d3a31-bf8a-46ad-99f7-018030a397d0,No
1636,abfc701f-b11b-46c7-8669-37828a550aec,Yes
3067,8b437a30-bb6e-4781-8e2e-e68940d55c0d,Yes
1682,db302a02-b78d-472c-b180-f5e30f7d3f20,No
3062,6582947f-d521-437a-8338-077c0ea29213,No
1046,276e775e-48bb-4384-b657-8334badb7b7f,No
2148,b81b46e0-0c6f-41ab-9ca4-8fec262b7b02,No
2152,0b4043a2-9e13-4939-bc4e-0de4897dd7ee,No
2356,cf4f3824-7658-41ef-be89-acd66144ce50,No
727,3af0cf89-54d4-41b0-bda3-ff09240ac4da,No
735,3f257b8a-09d7-4c42-a942-cfdb9951b0bd,No
892,0fa399c7-7b8a-446d-a6c9-6661f7364586,No
1392,051787ba-6776-4d2a-b124-b71818d71350,No
1442,eedb633d-1358-4868-8f9e-541541f6ab6d,No
2126,23a79efc-4ead-47ff-8041-cebd3f80825a,No
2155,5a71a5cc-da5c-49f1-9b24-45475b9205ef,No
1605,bcd714bc-197b-4d24-800d-1bd02b448f8a,No
2423,c665ec24-db32-4339-8cae-74ef429902a9,No
320,028988de-9025-4a61-81f9-9b10979fe4ff,No
599,4cfe32ce-fc50-4b7e-829c-1f8e7e544fc7,No
2720,fc6ccd4c-adc9-4254-ab87-1d8f2edc65ea,No
1572,1ae2e0bd-d447-432d-b101-6bee9d5f85ab,No
1894,08fb850d-30c3-4f6e-bc29-d314234be4f0,No
1900,cbd6a192-2cd3-4d00-b056-e33ffc296f89,No
1905,503ab2b3-d192-4a75-8282-f3a2e44583f5,No
2327,943befae-fe30-4c4c-8bcd-4fb7e93ca2a5,No
2592,73e5820e-9861-4ffb-b1fd-5ad813ff1e0e,No
2598,459463f0-f651-454a-9ebe-43fef1461136,No
2604,bc80d31c-c6f7-4154-976a-605e5d12ec10,No
2808,e682a66d-bdf8-4055-989e-bc6763f55c2e,No
3030,9d59b001-7054-450d-9e70-6d163f3e9d98,No
412,19fc4feb-520b-4392-b237-899d105b58ad,No
842,626224bf-91f0-4544-afa1-521b467bba03,No
1058,aadb3342-78c5-4012-9d96-8b4d75013c52,No
3353,f68d4cb9-2586-4cbf-b7a9-8972bfa0059f,No
217,97a5c324-e1cd-4dc4-896c-97225e70f5f4,No
772,abae5d7b-c42e-4c08-928f-fa37e07f751f,No
1498,0273c702-6f54-499c-9c53-5513326df99d,No
2021,437dfa01-a21a-4a49-874b-e5e2b987a2a9,No
2395,189e247b-0a5b-48eb-85c9-29e91f7de326,No
1049,21aa5b50-ddec-4249-9d50-40279e2c4d28,Yes
363,4e3d79e1-3187-498b-810f-6f4c68381046,No
453,be20e91b-ce17-47d5-991e-7177da2f4845,No
2010,9e03ce6b-0cff-4cc6-8d74-75f3edfd4bac,No
2618,fa51e5d2-0300-48c7-9187-2741f03b27c8,No
2725,9ea7da0c-fead-44c3-afcf-8c97dbe65e57,No
2805,9fc7de6d-5299-46d0-9d19-d301b5853260,No
2917,4b1d85f8-18a0-4dde-9037-9579e34ec997,No
2966,370bdd2d-aecc-44dc-b0f8-9902e8bcf2df,No
1584,ccd248a9-17ac-444a-a23b-7e2621b576ba,No
2201,f3395245-32b3-46e1-922a-0f7d1e863a7e,No
2663,d991b462-5af7-48cf-9f4d-b8f92af46b21,No
1971,b8c56c6e-50c5-4144-bae9-fa31920bbcb6,No
1209,33cf5bd1-97a9-4e96-9bfd-2b72a0f56f4f,No
3036,488d03a1-2ce5-4373-b956-e65d8d2b12b4,No
852,762efdb5-cf7e-419f-8fbc-0969d0c0c3a4,No
2379,cca8a1e5-a103-411b-a30a-e89db4ae63cc,No
3127,067751cb-90c2-4e09-93a7-0ce03afb4968,No
3586,076d8f48-65be-468f-8333-1a87f9fcccbd,No
2338,5a0fc95e-11f9-44c3-8d28-125cb02ec56e,No
2453,fafbed8a-f4c2-41a4-a040-93d5d2c753c0,No
2594,37ae3297-8961-483d-8824-a566588388b2,No
2620,e4e55eff-228d-44cf-bbe2-c164d5c0abe3,No
952,a1ddfa5b-37a1-4a1f-81bc-8362ff0461eb,Yes
2083,d2c6178d-4fcb-41d7-9314-724b409e61db,Yes
948,64784b43-22ce-451f-8b56-2deab36df425,No
1015,f1a3530a-9981-4e95-9e4d-e8037873cbc5,No
1621,834bc354-f53c-45aa-96b0-987d7d26954e,No
749,f4b1cb62-af50-4d2f-ab6e-9aac58f8eb37,No
790,b6ddd1ad-9b87-4636-91be-93ac739811ca,No
1161,b54f811f-d542-48e7-95f8-f52a5b8ae00d,No
1350,d3a0f955-f37c-41bc-a64a-fa7deb140a94,No
1666,ade29ab0-3d6d-4a2a-ace5-91c70c6076e6,No
1813,888b77a6-c79f-46a3-a50b-5e2380768dfc,No
1827,469c4eee-bb13-46a3-94ee-afb4500adec7,Yes
1330,ea5f9eba-10e0-44fe-b937-51ba54d02c3c,No
2076,428320ee-8d30-46ba-9537-586519753846,No
2086,a6b886a0-9310-43f6-9a91-1459b370135c,No
927,8c6a7d2f-afca-4c04-8577-39749ef390d2,No
1845,0da04a64-8110-40b2-ba39-b2d8f0e9945a,No
280,1a805baf-144a-4e69-bbb8-bdbd094c23a0,Yes
2812,1d9bca25-e455-4780-9db7-cb9e3a0c09a4,Yes
277,a7cdf15e-9c58-4b64-be78-71ba3fb928b9,No
1182,5f66cf74-b884-498e-9f95-b59fc1be6b18,No
2317,7137182e-7557-4a06-87a7-454596c93fe8,No
2708,2edd5212-30fc-421d-8a71-6deffbd4c7ac,No
2744,c4f05b8b-9a7c-4104-802a-13d9ecb79164,No
1586,55408326-18a0-496f-9021-a39b4923e4c2,No
2990,cb637e99-1f55-406a-9a63-04790f3a9e95,No
3567,942c272d-50f3-4969-b837-7a994588261e,No
2479,e8902015-baa5-46b4-b07a-c6f705e6e168,Yes
2525,e562d078-8f4b-4a9f-be18-cf9526549071,Yes
36,721ca8f7-31ae-4623-ba91-8c3611d9c7ee,No
39,12394917-dff6-404c-852b-9dae7fdd47cb,No
413,51a6c0ab-9fda-424b-9ff0-b2fcad416471,No
601,572ca30b-b860-435e-b8f0-00de65ddc874,No
1006,868906a6-670b-4022-88cb-2b93331ddcbd,No
1202,5e5194a7-96f6-4100-82ae-3a9ab173dad5,No
1207,cd23d45a-06e1-4777-8783-9f2d4b8d2e22,No
122,2396dee2-260c-4c75-bc71-8a4925c81844,No
616,068be6de-4223-41bd-9c4d-7361d4df4f41,No
2094,0463dbb7-1a06-44f0-b9cc-307de12a1cc9,No
2126,82699cb9-5af7-4fea-b415-9a5613eaae79,No
2311,a8a6f999-c49a-47e0-9072-3da0ba7d7d45,No
2606,fd68c28a-dcea-4346-affb-8bbcc4e30c64,No
137,9fd12232-602c-42d7-9bdc-26911a35170e,No
930,e0565272-f230-4899-a4af-ff15b61dab23,No
1867,973d7254-52a7-44a3-84e3-4ebcde1ab663,No
603,8584861d-685a-4482-9df5-88f9b4c317bf,No
3201,7170e453-4745-44a1-b90e-11dad6942920,No
3513,f80ac8c9-1a46-4793-93e4-6f0c554c2483,No
4434,ff47682f-ecbc-4cd0-ba89-a5c59893d76b,No
661,6a5cd76d-afb2-41f9-9b52-6b3057bc8ce4,No
2774,f1a792f3-7d5e-4176-a07c-05f6874ec660,No
3269,8281fe44-07ee-479f-9b04-730cc2933fbf,No
248,9bb26073-c2fe-4fbf-97ab-ad5c242f880e,No
313,e07f87b4-88bb-4002-96f5-075046b913b1,No
324,95146fd6-16f8-456f-b97b-bd703fb2f4f0,No
499,cde67144-6536-44e5-9d14-1a73da2e041d,No
1587,58d241bf-9232-4d04-8a85-0c2d9288f245,No
1440,6f37c4a4-b21d-4fb3-9dfe-bb3ebbde4769,No
2720,da6ea656-459b-4cda-9d2b-bf72a69b3e11,No
2788,176c2b6e-dc58-4349-830a-842c69b3da21,No
3313,0f93fffa-83c5-4f22-a10d-de31337e1ab0,No
2235,ad6595c0-e69a-4428-a902-f0ad4139e6ee,Yes
1021,b6f5247f-3df5-43d2-8534-f43e234f4ceb,No
2410,58001fb6-4f61-4014-9623-6f2c03c3222b,No
1442,7f7ef759-462a-41d4-99a5-04e0c601d3b1,Yes
1802,64f826c4-57c1-4a7f-a878-e3cb92074f76,Yes
2268,164a4b6d-7fc2-4046-811d-5a875df14026,Yes
267,24ef4fcc-1314-401f-b745-f46c9a055692,No
398,bbec7e49-555a-4527-9341-d79f0e25c243,No
426,fab73121-fe51-437c-bb8e-fc077a44cb5d,No
436,3eb6a801-b69f-4a2f-8a81-aa25a8466c80,No
1400,3c9ba55f-9e1e-44ef-90f0-6d7030588bfa,No
1831,8047f592-7a21-48d0-b62a-38b5169cd0ad,No
943,31544c7e-fb0a-4dd4-95d1-ced62e7489c3,No
3096,2377376a-27b1-4bd0-a7e2-70ff07dc4df6,No
1257,6a97f91a-1b0e-4b09-a119-b50df000f5da,No
1548,daa532fa-3331-480c-bdb2-8d05c82d6bfb,No
2004,9f12d8fc-cfed-45fb-8baa-8fbeeeeca889,No
3418,79b7d65a-fcd6-460c-a82e-468d0b870056,No
3422,df3ad354-922a-4305-8fd3-c536808e7385,No
389,aa446911-bba0-4b73-b507-985c65d4eaec,No
891,bfe13e6b-ae92-4617-8e02-248e123414f4,No
1078,1524f85b-6e6e-4145-afcf-36662243f46b,No
1229,db8ae230-555f-434c-a758-9621200e776d,No
3428,ecd96d32-222d-4610-9f50-a13fd41b8270,No
1127,dfb76b6a-7cf7-476e-a02e-a6d89965c8d9,Yes
574,519df69d-3a9e-44d4-b1ac-3ff14daa7b4a,No
724,64fac542-1867-466a-a411-f07951efb3d9,No
3555,f0322d7f-27d7-490d-9086-216d210d8cb7,No
3582,fbb21fd1-ac2e-454b-baa3-69fb6e6e7f08,No
1395,ae8f5a64-4749-4cb8-ab35-8d94fd1d90e1,No
1485,7ec995ec-2610-43f5-9647-544a8b8a8420,No
1031,e0649846-b95c-40dc-9738-2cb15292298d,No
1166,62f731c5-e81f-4da1-8025-e311a8ce0d96,No
1187,1444a299-4fde-4d90-9494-a977fdc8f9a6,No
2815,ee3895c0-e181-4312-baa5-e5a6b79879bd,No
3248,10e13d4c-ca81-4406-82ee-85ed6a962477,No
449,0eb29309-81f9-40b8-8e0a-7216973cacc2,No
1730,ccef174b-f5a3-4440-a8e9-5271736ac745,No
1884,52a37804-9876-4fb4-aae9-9f41a350edef,No
2005,373f481d-da5f-4de1-b806-0068b99eb0fd,No
1935,5122a1c1-2cda-46ce-951d-71ef8f2c7573,Yes
351,15696e6f-3537-4a09-89e9-de881156edde,No
1732,643efdf5-058f-4ce3-a814-800c9ad89799,No
912,d164382a-5f27-40d1-a04b-68a8a805f2b4,No
1392,466565b1-a117-417a-b520-3968326f5338,No
1397,ab5c3d43-48f1-47d2-b90e-5f96b624fa97,No
2759,d30fe455-2475-416d-a9b1-79513735cd5b,No
2764,70fe3710-80b2-4a3f-ae45-2ae6999b0f96,No
50,959f14f1-cd8c-4cdf-9444-94055f33c32c,No
1190,4eb4358a-4169-43a8-8913-9d92678fd4a9,No
3093,336d4b05-4b82-482b-bd48-631fd88a3675,No
1230,03c7bfa1-56a5-4c33-81d2-350665e393db,No
2071,bd80747a-4ba9-48dd-aaa6-a4f8323c7c6d,No
3483,fb0b0cd7-9417-4616-bf00-21b62d6728be,Yes
1245,0c8478ad-9786-4a51-af6c-bebe4a58d14b,No
1249,65620bd1-e66a-4e0e-b96b-41267f89f6d8,No
3530,4ce84712-afcd-4e46-a8e6-f89c608d85b0,No
866,36afd8aa-1c94-4aeb-8660-423d9fc36fea,No
2091,aab6d8f7-8604-4d8c-bb70-fca33b26faad,No
450,3dd50f7b-32d9-4db1-b0cb-b77b4791b01b,No
2094,88156cf6-1b08-4ef4-a5e3-eda31e3cf8b4,No
3542,2498434d-3047-49c0-97dc-f0d2e619d7a5,Yes
266,17c7fc36-37f5-49f6-91d8-6b630d94edca,No
1064,d73cc95b-db67-4297-9c65-bd7cc6df24c1,No
2601,b15ea6e7-bdcb-4d19-b34b-5e76bd9a0732,No
1510,65126d85-3641-4901-b14b-2e7b1ee88e8f,No
2394,794a001b-cfb1-4075-a610-88230bb6a5db,No
2410,cfff97c7-dfe6-4cdc-be6f-9aff216a306a,No
2482,8b5027d3-d84a-4d94-9408-b69a25bd3d6f,No
3166,8cd36c61-b9aa-4333-bd0d-eb9606d265fa,No
3315,6c99aafa-b876-4ac5-8dec-0e201f9ec60e,No
3179,d8a2d981-ca17-4167-9959-885513d017db,Yes
1586,f2a97bb0-143b-4495-bb67-016f3d12bc73,No
1631,87cf8a91-5b79-484e-b0fe-4c6b0628360a,No
1640,1a7a4c40-62c8-478c-b97c-548f6a4a5e5c,No
1646,75742cdc-860a-4ae8-a5d4-4058f62bb3a9,No
2296,a69a77a8-8982-4f15-b53e-5a3764a31452,No
3233,17d6a74d-feb1-4495-8511-eca7336f7e54,No
3287,5737f1a1-8be2-4454-8844-c9899b278140,No
3792,1a9ca820-c894-43f8-b213-62812661955a,No
1596,5b3b3f91-15cc-4eca-a7be-65077fe479a7,No
2441,f0b8b75f-bf63-4ee9-9bf6-fae07f26d15e,No
2904,c8d9709a-9e07-4b9c-b4d4-2422c2374c79,No
1742,e9f8d361-8aa5-46b9-a1dd-626232edeae7,Yes
2700,4206a247-761b-433d-af99-c92288de6609,Yes
918,38e3adc4-9caa-4654-b2a7-6481d9c8fb8c,No
923,6adc683f-4833-445d-8c75-dc777d2750ea,No
1329,d6f95f40-f9c9-42b9-9bae-5f28130898ea,No
1731,21cdcb00-a0da-41a6-a09f-8c1b2507e695,No
2186,45a52ad4-4cd0-406d-9ddb-e0166cb31902,No
3179,b8cbac65-12c8-47fe-95cc-a205bc9ce411,Yes
218,4276456e-62af-47e3-bb08-c7e72f539735,No
835,f89d5344-d519-48a4-b8c0-c37b642732f3,No
839,70eaeb36-b185-4e0c-808d-15a5a2670995,No
1091,46b720b6-7f43-439e-a105-8d2fb2c342a4,No
1099,ed21b968-3189-4998-b955-fd445eae4af4,No
1102,0f1a7af5-37e5-414c-a7db-f3f31ad9b554,No
2551,9e3243c9-5ccf-44aa-a562-7bf99dee673f,No
2557,eef19b8b-5266-4fa4-918b-622c09483461,No
2757,2dcc898c-b83a-499f-a3b3-d2ca7e79de33,No
2849,bf54924a-5ff5-4d7c-a966-d0715f4b51d7,No
3039,571b31a6-6c84-4409-9e99-acc85ade38f6,No
3175,91e162c6-7547-42f3-a6ba-cd2fbc3ae21e,No
639,c54f175b-2704-4c9d-a91c-5b4bc1fc3fee,No
2066,249e21ea-b36d-46ee-b4e5-027fbff747af,No
2201,3873b6d6-55fe-49d0-ad40-b8d79b9bec1d,No
2238,83fadbb4-4815-42e3-b409-7220d08f41a7,No
3552,296f323e-98c9-43e5-a1fe-afd63e8ec73c,No
249,0db081fa-9ba0-40f3-b851-bab9eed9d307,No
382,71057918-d844-4bfe-ba26-7a28b0ebeb71,No
1745,fec1ab02-f0c4-4442-bdd0-a93ca2b4b571,No
319,588384b8-c71f-479b-87e5-aa943bdba264,No
653,7a96c4ef-41e3-4673-bf97-e398ed4171b7,No
1283,8f95da0b-6001-42ec-be25-8b519b6f406d,No
1288,db836eee-3639-4c21-a069-77c6b56fab2d,No
2258,77eb3410-a326-434f-b1d8-78a75b8bfdc2,No
3782,e3898cfa-91d3-484d-ac2e-ae0046aab0f4,No
1911,4e6b20ae-4bad-4940-bd06-b29b57b51345,Yes
2205,fd7f257c-3a7f-445f-8271-38749f9a5e2a,Yes
318,951fedee-c26a-479a-b1dc-5b69cbf0013b,No
917,821044b1-9c5c-46a0-96c6-4eecf451cdbd,No
966,48ec2174-f0d5-44bd-b47f-735f8ce47d78,No
1787,efa6b078-5ea2-41ab-aa94-23ec8602908d,No
2243,b4adf72f-ffc9-4667-b4e3-f5cb58c7481f,No
2639,3e5d008f-7efc-4875-91dc-d71f342dc93d,No
2842,90d994ec-2923-4707-8644-c642f53afb1d,No
1302,a07f2606-64d3-4c92-b6f4-adf7f1673d18,No
1306,7bae38bb-77db-4a42-af8f-687966177c19,No
1516,f2b4da14-ccc5-47a3-b75f-2a3de3acc811,No
1663,90d7ee1b-aa71-4292-ba17-0bcd15e6e03a,No
1671,d6e456e8-96e3-48a2-9ff7-b6ad878a74de,No
3467,90a79133-0c36-4de1-9633-4720d9c723f3,No
3488,8a956831-bebc-48e3-b7fc-31f0b0fe2f95,No
3493,a7a84a01-7131-47ca-89fa-aa853dc9ce89,No
380,5ba5776c-c640-4d2f-b263-4fb4df539701,Yes
2523,ddf8c784-c187-4754-86f7-244a48d93e84,Yes
375,1711b763-19b8-4c89-8773-5edb88a758af,No
675,44cae5b9-665c-4759-ba5d-057a79faed9b,No
680,0b2a040d-cf54-472f-8f27-a7d974644cc5,No
707,0895fcd3-6e2e-40db-8c15-6d1894fddf16,No
1410,5f876632-54fe-429b-bd5a-293fe9a72850,No
1418,e584aa93-cbaf-4f27-8b59-b0ef5e21c4c4,No
1835,38f9af19-8e4f-499a-88be-d0c32a228014,No
3031,fb639794-6d29-4bd4-8914-be79b406d638,No
215,6d2a3615-f3dd-4cef-a394-f55a0937e8fd,No
222,41f87af2-606b-4684-ab53-686cb247a99a,No
241,3d1d1161-5bea-4ec5-9e83-37a61b387af4,No
414,7f901c1f-1707-47ac-8847-ec5c0ead6f71,No
419,192416d7-631c-48b5-a5fd-b3039495dc64,No
427,57468ec2-49fd-4924-967e-0ef91948559f,No
698,e2eb3cc3-c0c7-41a4-a403-9b22f35013bd,No
1078,fdb11f58-4d6f-4db8-b258-45211d14c10f,No
2218,d7cf2667-b627-4722-8e0d-a2a209d91c32,No
3058,629ac142-1bc9-4487-80c5-aa04b55a635e,No
3060,45b2cae4-3e6e-47ac-8974-ae2fe826caa9,No
1620,1b387b2d-2847-4252-bb24-1a24b338b75c,No
1624,30f08c40-707e-4db6-8838-635222a39e4e,No
1629,5c0ef672-c3e8-4b0a-8fa3-4cd2704430f3,No
643,5abddfce-bdd1-4daa-b85e-77a38b2f580e,No
1481,369596a5-8d02-4e7a-bd3a-313dee68fb7f,No
2607,6cf64f01-749e-419f-ab7d-2c70b27c6d5d,No
2197,8bb1189e-aa68-42f4-ba7b-b2313e89fa8e,No
2389,104f443b-b2d3-4637-b3a0-37d99bcc4466,No
431,ed1cd76b-7d82-4f1b-b6e3-d74a22a1ec53,No
804,b67a1ae0-4543-4da3-a5ec-20c08dd526b0,No
1392,94681f38-9bdc-4a7c-951a-759dde388719,No
2734,2301cf82-8b70-4d52-bf8f-3749319be914,No
1078,087546ec-3790-49a1-9651-ff14261de8b7,No
1325,3993de28-9997-46b5-899f-e60d380fdd69,No
1606,a8521cfa-bf5a-45c2-a38e-7939448f2389,Yes
2925,2eb35939-c399-4677-9522-027d480ad988,Yes
128,e6ad673b-c300-4a3e-b310-dbf1f7062dff,No
470,82001751-837f-4be4-964f-1a1ba4e26111,No
807,fb67791a-3104-4127-befb-f6e467427aa0,No
2911,2d242879-55b2-4a96-ace9-fc08b5b03da3,No
2914,540d7535-98a0-47c9-b590-dc57667b914f,No
2921,82596bbe-ddcc-4de6-8328-9f02a834453c,No
109,f41ecb00-ce67-4086-9c26-c15f7c952751,No
2271,1cebfbf0-8c4d-48b7-98b6-77ba70060d3b,No
2227,5b92d0c4-1994-47cd-a1b5-9c92756e2544,Yes
431,0817b492-806f-40c6-9ad8-b9e075bc2db3,No
921,4cef156d-f8d4-4481-834e-d7deaab83e14,No
683,b2c3d59d-3bef-4f8a-ad86-26b69940c64e,No
853,0247fb51-7bf7-4be6-82d7-bf63892bdd53,No
1309,93d22a32-8221-4cab-9d68-d68f4b600599,No
1315,5d2bf27b-dd07-4895-8744-1673b235fcec,No
